
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde3168    Vardas3168     x.xx                3.60                
Pavarde3171    Vardas3171     x.xx                3.60                
Pavarde3172    Vardas3172     x.xx                4.80                
Pavarde3178    Vardas3178     x.xx                4.60                
Pavarde3179    Vardas3179     x.xx                3.60                
Pavarde3180    Vardas3180     x.xx                3.80                
Pavarde3187    Vardas3187     x.xx                2.60                
Pavarde3189    Vardas3189     x.xx                4.00                
Pavarde3193    Vardas3193     x.xx                4.40                
Pavarde3201    Vardas3201     x.xx                4.00                
Pavarde3204    Vardas3204     x.xx                4.00                
Pavarde3205    Vardas3205     x.xx                4.80                
Pavarde3207    Vardas3207     x.xx                3.00                
Pavarde3208    Vardas3208     x.xx                4.40                
Pavarde3217    Vardas3217     x.xx                4.20                
Pavarde3222    Vardas3222     x.xx                2.20                
Pavarde3224    Vardas3224     x.xx                4.40                
Pavarde3225    Vardas3225     x.xx                3.80                
Pavarde3232    Vardas3232     x.xx                4.20                
Pavarde3236    Vardas3236     x.xx                3.20                
Pavarde3237    Vardas3237     x.xx                2.80                
Pavarde3241    Vardas3241     x.xx                4.00                
Pavarde3242    Vardas3242     x.xx                4.00                
Pavarde3244    Vardas3244     x.xx                2.60                
Pavarde3246    Vardas3246     x.xx                4.40                
Pavarde3247    Vardas3247     x.xx                3.60                
Pavarde3248    Vardas3248     x.xx                3.60                
Pavarde3250    Vardas3250     x.xx                4.80                
Pavarde3252    Vardas3252     x.xx                4.80                
Pavarde3254    Vardas3254     x.xx                3.00                
Pavarde3256    Vardas3256     x.xx                4.40                
Pavarde3257    Vardas3257     x.xx                3.20                
Pavarde3258    Vardas3258     x.xx                4.40                
Pavarde3259    Vardas3259     x.xx                4.00                
Pavarde3264    Vardas3264     x.xx                4.60                
Pavarde3271    Vardas3271     x.xx                3.40                
Pavarde3272    Vardas3272     x.xx                3.20                
Pavarde3273    Vardas3273     x.xx                4.40                
Pavarde3277    Vardas3277     x.xx                3.40                
Pavarde3278    Vardas3278     x.xx                4.60                
Pavarde3279    Vardas3279     x.xx                4.20                
Pavarde3281    Vardas3281     x.xx                4.00                
Pavarde3282    Vardas3282     x.xx                2.80                
Pavarde3287    Vardas3287     x.xx                4.00                
Pavarde3291    Vardas3291     x.xx                4.20                
Pavarde3294    Vardas3294     x.xx                3.00                
Pavarde3295    Vardas3295     x.xx                3.60                
Pavarde3296    Vardas3296     x.xx                4.00                
Pavarde3297    Vardas3297     x.xx                4.00                
Pavarde3300    Vardas3300     x.xx                3.40                
Pavarde3301    Vardas3301     x.xx                4.60                
Pavarde3302    Vardas3302     x.xx                4.60                
Pavarde3303    Vardas3303     x.xx                2.20                
Pavarde3306    Vardas3306     x.xx                4.40                
Pavarde3312    Vardas3312     x.xx                4.20                
Pavarde3317    Vardas3317     x.xx                2.60                
Pavarde3318    Vardas3318     x.xx                2.00                
Pavarde3319    Vardas3319     x.xx                4.00                
Pavarde3320    Vardas3320     x.xx                3.40                
Pavarde3322    Vardas3322     x.xx                1.80                
Pavarde3325    Vardas3325     x.xx                2.60                
Pavarde3327    Vardas3327     x.xx                4.00                
Pavarde3328    Vardas3328     x.xx                2.20                
Pavarde3329    Vardas3329     x.xx                3.60                
Pavarde3330    Vardas3330     x.xx                2.40                
Pavarde3332    Vardas3332     x.xx                4.80                
Pavarde3337    Vardas3337     x.xx                3.60                
