
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1413    Vardas1413     x.xx                8.80                
Pavarde1414    Vardas1414     x.xx                6.60                
Pavarde1415    Vardas1415     x.xx                5.00                
Pavarde1416    Vardas1416     x.xx                7.20                
Pavarde1417    Vardas1417     x.xx                6.00                
Pavarde1418    Vardas1418     x.xx                3.60                
Pavarde1419    Vardas1419     x.xx                4.20                
Pavarde1420    Vardas1420     x.xx                6.20                
Pavarde1421    Vardas1421     x.xx                5.80                
Pavarde1422    Vardas1422     x.xx                6.40                
Pavarde1423    Vardas1423     x.xx                5.80                
Pavarde1424    Vardas1424     x.xx                3.40                
Pavarde1425    Vardas1425     x.xx                3.40                
Pavarde1426    Vardas1426     x.xx                7.20                
Pavarde1427    Vardas1427     x.xx                6.40                
Pavarde1428    Vardas1428     x.xx                8.00                
Pavarde1429    Vardas1429     x.xx                6.00                
Pavarde1430    Vardas1430     x.xx                4.80                
Pavarde1431    Vardas1431     x.xx                7.40                
Pavarde1432    Vardas1432     x.xx                7.00                
Pavarde1433    Vardas1433     x.xx                6.60                
Pavarde1434    Vardas1434     x.xx                8.80                
Pavarde1435    Vardas1435     x.xx                3.80                
Pavarde1436    Vardas1436     x.xx                6.60                
Pavarde1437    Vardas1437     x.xx                8.20                
Pavarde1438    Vardas1438     x.xx                4.40                
Pavarde1439    Vardas1439     x.xx                3.80                
Pavarde1440    Vardas1440     x.xx                5.80                
Pavarde1441    Vardas1441     x.xx                7.80                
Pavarde1442    Vardas1442     x.xx                3.60                
Pavarde1443    Vardas1443     x.xx                7.60                
Pavarde1444    Vardas1444     x.xx                3.80                
Pavarde1445    Vardas1445     x.xx                5.80                
Pavarde1446    Vardas1446     x.xx                7.20                
Pavarde1447    Vardas1447     x.xx                2.80                
Pavarde1448    Vardas1448     x.xx                7.60                
Pavarde1449    Vardas1449     x.xx                4.00                
Pavarde1450    Vardas1450     x.xx                6.00                
Pavarde1451    Vardas1451     x.xx                6.60                
Pavarde1452    Vardas1452     x.xx                6.40                
Pavarde1453    Vardas1453     x.xx                3.60                
Pavarde1454    Vardas1454     x.xx                7.80                
Pavarde1455    Vardas1455     x.xx                3.80                
Pavarde1456    Vardas1456     x.xx                2.60                
Pavarde1457    Vardas1457     x.xx                7.80                
Pavarde1458    Vardas1458     x.xx                6.60                
Pavarde1459    Vardas1459     x.xx                5.20                
Pavarde1460    Vardas1460     x.xx                6.40                
Pavarde1461    Vardas1461     x.xx                5.80                
Pavarde1462    Vardas1462     x.xx                6.20                
Pavarde1463    Vardas1463     x.xx                7.60                
Pavarde1464    Vardas1464     x.xx                7.40                
Pavarde1465    Vardas1465     x.xx                4.40                
Pavarde1466    Vardas1466     x.xx                7.20                
