
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde2262    Vardas2262     x.xx                6.40                
Pavarde2263    Vardas2263     x.xx                7.40                
Pavarde2264    Vardas2264     x.xx                6.80                
Pavarde2265    Vardas2265     x.xx                6.40                
Pavarde2266    Vardas2266     x.xx                6.00                
Pavarde2267    Vardas2267     x.xx                5.60                
Pavarde2268    Vardas2268     x.xx                7.20                
Pavarde2269    Vardas2269     x.xx                7.80                
Pavarde2270    Vardas2270     x.xx                8.20                
Pavarde2271    Vardas2271     x.xx                7.00                
Pavarde2272    Vardas2272     x.xx                7.00                
Pavarde2273    Vardas2273     x.xx                6.80                
Pavarde2276    Vardas2276     x.xx                5.20                
Pavarde2278    Vardas2278     x.xx                5.80                
Pavarde2279    Vardas2279     x.xx                7.00                
Pavarde2280    Vardas2280     x.xx                7.00                
Pavarde2281    Vardas2281     x.xx                8.40                
Pavarde2282    Vardas2282     x.xx                5.40                
Pavarde2283    Vardas2283     x.xx                8.60                
Pavarde2284    Vardas2284     x.xx                7.20                
Pavarde2287    Vardas2287     x.xx                5.60                
Pavarde2288    Vardas2288     x.xx                7.60                
Pavarde2289    Vardas2289     x.xx                6.80                
Pavarde2292    Vardas2292     x.xx                8.80                
Pavarde2293    Vardas2293     x.xx                5.80                
Pavarde2296    Vardas2296     x.xx                8.00                
Pavarde2297    Vardas2297     x.xx                5.60                
Pavarde2298    Vardas2298     x.xx                6.60                
Pavarde2300    Vardas2300     x.xx                8.00                
Pavarde2303    Vardas2303     x.xx                7.20                
Pavarde2305    Vardas2305     x.xx                6.40                
Pavarde2306    Vardas2306     x.xx                6.00                
Pavarde2308    Vardas2308     x.xx                8.00                
Pavarde2309    Vardas2309     x.xx                6.60                
Pavarde2311    Vardas2311     x.xx                7.40                
Pavarde2312    Vardas2312     x.xx                8.40                
Pavarde2313    Vardas2313     x.xx                5.20                
Pavarde2314    Vardas2314     x.xx                8.80                
Pavarde2315    Vardas2315     x.xx                6.40                
Pavarde2316    Vardas2316     x.xx                5.60                
Pavarde2317    Vardas2317     x.xx                6.80                
Pavarde2321    Vardas2321     x.xx                5.40                
Pavarde2322    Vardas2322     x.xx                8.60                
Pavarde2326    Vardas2326     x.xx                6.60                
Pavarde2327    Vardas2327     x.xx                6.00                
Pavarde2328    Vardas2328     x.xx                7.00                
Pavarde2334    Vardas2334     x.xx                6.00                
Pavarde2335    Vardas2335     x.xx                5.60                
Pavarde2338    Vardas2338     x.xx                8.60                
Pavarde2340    Vardas2340     x.xx                5.20                
Pavarde2341    Vardas2341     x.xx                7.00                
Pavarde2343    Vardas2343     x.xx                7.20                
Pavarde2344    Vardas2344     x.xx                8.40                
Pavarde2346    Vardas2346     x.xx                5.00                
Pavarde2347    Vardas2347     x.xx                8.40                
Pavarde2349    Vardas2349     x.xx                8.00                
Pavarde2350    Vardas2350     x.xx                6.00                
Pavarde2351    Vardas2351     x.xx                8.40                
Pavarde2353    Vardas2353     x.xx                8.80                
Pavarde2354    Vardas2354     x.xx                7.00                
Pavarde2355    Vardas2355     x.xx                5.80                
Pavarde2356    Vardas2356     x.xx                8.60                
Pavarde2358    Vardas2358     x.xx                8.00                
Pavarde2359    Vardas2359     x.xx                5.00                
Pavarde2360    Vardas2360     x.xx                7.00                
Pavarde2361    Vardas2361     x.xx                6.00                
Pavarde2363    Vardas2363     x.xx                5.00                
